## [BeGaze]
## Converted from:	D:\Recorded Data\PerformLAB\ForCodeDevelopment 16-09-2015 16 32 35\1-[fce3d509-a71a-4ea9-8201-66241344ec5b]\1-1-recording.idf
## Date:	16.09.2015 16:32:53
## Version:	BeGaze 3.5.90
## IDF Version:	10
## Sample Rate:	60
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	1484
## Reversed:	none
## [Run]
## Subject:	1
## Description:	Run001
## [Calibration]
## Calibration Area:	960	720
## [Geometry]
## Stimulus Dimension [mm]:	960	720
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, DIAMETER, POR, EYEPOSITION, GAZEVECTOR, FRAMECOUNTER
##
Time,Type,Trial,L Dia X [px],L Dia Y [px],L Pupil Diameter [mm],R Dia X [px],R Dia Y [px],R Pupil Diameter [mm],B POR X [px],B POR Y [px],L POR X [px],L POR Y [px],R POR X [px],R POR Y [px],L EPOS X,L EPOS Y,L EPOS Z,R EPOS X,R EPOS Y,R EPOS Z,L GVEC X,L GVEC Y,L GVEC Z,R GVEC X,R GVEC Y,R GVEC Z,Frame,Aux1
181239251,SMP,1,69.00,49.00,3.34,70.00,54.00,3.42,754.42,-18.77,781.26,-29.54,950.49,101.89,38.52,1.40,-24.81,-25.86,1.80,-27.77,-0.27,0.28,0.92,-0.29,0.17,0.94,00:00:00:01,
181255891,SMP,1,70.00,51.00,3.38,72.00,56.00,3.42,747.82,-5.41,772.72,-13.25,944.28,112.66,38.52,1.40,-24.81,-25.86,1.80,-27.77,-0.26,0.27,0.93,-0.28,0.16,0.95,00:00:00:01,
181272465,SMP,1,69.00,50.00,3.30,70.00,56.00,3.42,736.95,3.50,759.40,-3.46,933.64,120.96,38.52,1.40,-24.81,-25.86,1.80,-27.77,-0.25,0.26,0.93,-0.27,0.15,0.95,00:00:00:02,
181289065,SMP,1,69.00,50.00,3.22,70.00,56.00,3.42,729.32,13.60,752.88,5.86,922.91,132.24,38.52,1.40,-24.81,-25.86,1.80,-27.77,-0.25,0.25,0.94,-0.27,0.14,0.95,00:00:00:02,
181305683,SMP,1,69.00,51.00,3.24,70.00,56.00,3.42,721.51,23.97,743.37,19.60,915.18,139.43,38.52,1.40,-24.81,-25.86,1.80,-27.77,-0.24,0.24,0.94,-0.26,0.14,0.96,00:00:00:02,
181322316,SMP,1,69.00,50.00,3.20,70.00,56.00,3.42,711.95,32.89,731.51,30.11,906.09,146.95,38.52,1.40,-24.81,-25.86,1.80,-27.77,-0.23,0.23,0.94,-0.25,0.13,0.96,00:00:00:03,
181339064,SMP,1,68.00,52.00,3.20,70.00,58.00,3.42,707.28,40.62,728.20,37.12,898.76,155.71,38.52,1.40,-24.81,-25.86,1.80,-27.77,-0.23,0.23,0.95,-0.25,0.12,0.96,00:00:00:04,
181355744,SMP,1,68.00,51.00,3.18,70.00,56.00,3.40,699.63,49.42,718.41,48.23,891.83,162.35,38.52,1.40,-24.81,-25.86,1.80,-27.77,-0.22,0.22,0.95,-0.24,0.12,0.96,00:00:00:04,
181372359,SMP,1,68.00,51.00,3.10,70.00,56.00,3.36,696.05,63.41,716.62,62.45,885.12,176.63,38.52,1.40,-24.81,-25.86,1.80,-27.77,-0.22,0.20,0.95,-0.24,0.10,0.97,00:00:00:04,
181389017,SMP,1,67.00,54.00,3.02,70.00,60.00,3.38,697.38,114.09,726.08,117.05,875.89,225.62,38.52,1.40,-24.81,-25.86,1.80,-27.77,-0.23,0.15,0.96,-0.23,0.05,0.97,00:00:00:05,
181405715,SMP,1,68.00,55.00,3.02,70.00,62.00,3.40,688.41,132.28,715.88,134.99,866.01,244.83,38.52,1.40,-24.81,-25.86,1.80,-27.77,-0.22,0.13,0.97,-0.23,0.03,0.97,00:00:00:06,
181422236,SMP,1,68.00,54.00,3.02,70.00,58.00,3.36,683.12,134.62,708.93,139.05,861.60,245.34,38.52,1.40,-24.81,-25.86,1.80,-27.77,-0.22,0.13,0.97,-0.22,0.03,0.97,00:00:00:06,
181438860,SMP,1,67.00,53.00,2.98,68.00,60.00,3.32,678.44,137.52,703.45,140.64,856.90,249.65,38.52,1.40,-24.81,-25.86,1.80,-27.77,-0.21,0.13,0.97,-0.22,0.03,0.98,00:00:00:06,
181455528,SMP,1,66.00,54.00,2.96,68.00,60.00,3.36,674.95,140.91,698.93,145.59,853.87,251.50,38.52,1.39,-24.81,-25.86,1.80,-27.77,-0.21,0.12,0.97,-0.21,0.03,0.98,00:00:00:07,
181472315,SMP,1,66.00,54.00,2.94,68.00,60.00,3.28,671.09,145.36,694.39,147.91,849.90,258.30,38.52,1.39,-24.81,-25.86,1.80,-27.77,-0.20,0.12,0.97,-0.21,0.02,0.98,00:00:00:08,
181488889,SMP,1,66.00,53.00,2.90,68.00,58.00,3.28,668.85,149.58,690.92,152.41,848.46,262.42,38.52,1.39,-24.81,-25.86,1.80,-27.77,-0.20,0.11,0.97,-0.21,0.01,0.98,00:00:00:08,
181505501,SMP,1,64.00,53.00,2.84,66.00,60.00,3.24,666.72,154.53,687.59,158.48,847.13,266.42,38.52,1.39,-24.81,-25.86,1.80,-27.77,-0.20,0.11,0.97,-0.21,0.01,0.98,00:00:00:08,
181522137,SMP,1,64.00,52.00,2.80,66.00,58.00,3.20,663.96,159.15,683.82,162.17,844.84,272.20,38.52,1.39,-24.80,-25.86,1.80,-27.77,-0.19,0.10,0.98,-0.21,0.00,0.98,00:00:00:09,
181538753,SMP,1,62.00,52.00,2.80,64.00,58.00,3.18,661.53,161.79,681.60,164.33,841.68,275.42,38.52,1.39,-24.80,-25.86,1.80,-27.77,-0.19,0.10,0.98,-0.20,0.00,0.98,00:00:00:09,
181555394,SMP,1,63.00,53.00,2.80,66.00,58.00,3.18,659.39,164.60,679.00,166.86,839.60,278.61,38.52,1.39,-24.80,-25.86,1.80,-27.77,-0.19,0.10,0.98,-0.20,0.00,0.98,00:00:00:10,
181572003,SMP,1,64.00,54.00,2.80,66.00,60.00,3.18,656.70,167.56,674.77,171.11,838.08,280.33,38.52,1.39,-24.80,-25.86,1.80,-27.77,-0.18,0.09,0.98,-0.20,-0.01,0.98,00:00:00:10,
181588624,SMP,1,63.00,51.00,2.78,64.00,56.00,3.12,649.57,169.64,667.48,173.51,829.99,281.93,38.52,1.39,-24.80,-25.86,1.80,-27.77,-0.18,0.09,0.98,-0.19,-0.01,0.98,00:00:00:10,
181605254,SMP,1,63.00,51.00,2.72,66.00,58.00,3.16,647.10,168.76,665.94,172.37,826.21,281.16,38.52,1.39,-24.80,-25.86,1.80,-27.77,-0.18,0.09,0.98,-0.19,-0.01,0.98,00:00:00:12,
181621969,SMP,1,62.00,50.00,2.72,64.00,56.00,3.08,644.31,170.73,663.16,171.80,822.86,285.80,38.52,1.39,-24.80,-25.86,1.80,-27.77,-0.17,0.09,0.98,-0.19,-0.01,0.98,00:00:00:12,
181638426,SMP,1,62.00,50.00,2.66,64.00,56.00,3.10,643.67,171.51,663.02,173.21,821.57,285.93,38.52,1.39,-24.80,-25.86,1.80,-27.77,-0.17,0.09,0.98,-0.19,-0.01,0.98,00:00:00:13,
181655325,SMP,1,61.00,50.00,2.66,64.00,56.00,3.08,641.82,172.87,660.11,174.71,820.57,287.17,38.52,1.39,-24.80,-25.86,1.80,-27.77,-0.17,0.09,0.98,-0.19,-0.01,0.98,00:00:00:13,
181671821,SMP,1,61.00,50.00,2.64,64.00,56.00,3.06,641.21,172.95,659.82,174.43,819.50,287.60,38.52,1.39,-24.80,-25.86,1.80,-27.77,-0.17,0.09,0.98,-0.18,-0.01,0.98,00:00:00:14,
181688439,SMP,1,61.00,50.00,2.66,64.00,56.00,3.04,640.36,173.05,658.88,173.92,818.61,288.33,38.52,1.39,-24.80,-25.86,1.80,-27.77,-0.17,0.09,0.98,-0.18,-0.01,0.98,00:00:00:14,
181705066,SMP,1,61.00,50.00,2.66,64.00,56.00,3.04,639.72,172.23,658.82,173.36,817.30,287.15,38.52,1.39,-24.80,-25.86,1.79,-27.76,-0.17,0.09,0.98,-0.18,-0.01,0.98,00:00:00:15,
181721723,SMP,1,60.00,50.00,2.64,62.00,56.00,3.02,638.33,170.88,657.38,172.52,815.85,285.16,38.52,1.39,-24.80,-25.86,1.79,-27.76,-0.17,0.09,0.98,-0.18,-0.01,0.98,00:00:00:15,
181738324,SMP,1,61.00,52.00,2.66,62.00,58.00,3.06,636.78,170.21,654.65,171.19,815.34,285.10,38.52,1.39,-24.80,-25.86,1.79,-27.76,-0.16,0.09,0.98,-0.18,-0.01,0.98,00:00:00:16,
181755012,SMP,1,61.00,50.00,2.66,62.00,54.00,3.00,636.12,168.01,654.56,169.94,814.12,281.77,38.52,1.39,-24.80,-25.86,1.79,-27.76,-0.16,0.10,0.98,-0.18,-0.01,0.98,00:00:00:16,
181771612,SMP,1,61.00,51.00,2.64,64.00,56.00,3.04,634.24,166.47,652.48,167.09,812.22,281.46,38.52,1.39,-24.80,-25.86,1.79,-27.76,-0.16,0.10,0.98,-0.18,-0.01,0.98,00:00:00:16,
181788172,SMP,1,61.00,50.00,2.64,64.00,56.00,3.00,633.83,164.14,651.30,163.63,812.63,280.19,38.52,1.39,-24.80,-25.86,1.79,-27.76,-0.16,0.10,0.98,-0.18,-0.01,0.98,00:00:00:17,
181804876,SMP,1,61.00,50.00,2.64,64.00,56.00,3.00,631.90,164.91,649.53,165.74,810.29,279.53,38.52,1.39,-24.80,-25.86,1.79,-27.76,-0.16,0.10,0.98,-0.17,-0.01,0.98,00:00:00:17,
181821599,SMP,1,59.00,50.00,2.64,60.00,56.00,2.98,631.63,163.00,649.75,164.50,809.56,276.81,38.52,1.39,-24.80,-25.86,1.79,-27.76,-0.16,0.10,0.98,-0.17,0.00,0.98,00:00:00:18,
181838249,SMP,1,59.00,50.00,2.62,60.00,56.00,2.98,632.02,161.01,650.16,162.19,810.05,275.06,38.52,1.39,-24.80,-25.86,1.79,-27.76,-0.16,0.10,0.98,-0.17,0.00,0.98,00:00:00:18,
181854844,SMP,1,59.00,49.00,2.64,60.00,54.00,2.98,633.06,159.45,650.55,160.30,811.97,273.83,38.52,1.39,-24.80,-25.86,1.79,-27.76,-0.16,0.11,0.98,-0.18,0.00,0.98,00:00:00:19,
181871597,SMP,1,58.00,49.00,2.62,60.00,54.00,2.96,633.61,158.01,651.21,159.04,812.54,272.13,38.52,1.39,-24.80,-25.86,1.79,-27.76,-0.16,0.11,0.98,-0.18,0.00,0.98,00:00:00:20,
181888132,SMP,1,58.00,49.00,2.62,60.00,54.00,2.96,633.43,157.43,651.74,158.05,811.58,271.95,38.52,1.39,-24.80,-25.86,1.79,-27.76,-0.16,0.11,0.98,-0.18,0.00,0.98,00:00:00:20,
181904742,SMP,1,58.00,48.00,2.60,60.00,54.00,2.98,633.43,157.00,651.98,158.02,811.37,271.05,38.52,1.38,-24.80,-25.86,1.79,-27.76,-0.16,0.11,0.98,-0.17,0.00,0.98,00:00:00:20,
181921379,SMP,1,58.00,48.00,2.58,60.00,54.00,2.94,633.25,157.51,652.39,158.60,810.50,271.50,38.52,1.38,-24.80,-25.86,1.79,-27.76,-0.16,0.11,0.98,-0.17,0.00,0.98,00:00:00:21,
181937998,SMP,1,58.00,48.00,2.58,60.00,54.00,2.96,632.97,158.07,651.21,159.67,811.16,271.57,38.52,1.38,-24.79,-25.86,1.79,-27.76,-0.16,0.11,0.98,-0.17,0.00,0.98,00:00:00:21,
181954633,SMP,1,59.00,49.00,2.60,60.00,54.00,2.96,632.84,158.17,650.52,159.39,811.58,272.07,38.52,1.38,-24.79,-25.86,1.79,-27.76,-0.16,0.11,0.98,-0.18,0.00,0.98,00:00:00:22,
181971372,SMP,1,58.00,48.00,2.58,60.00,54.00,2.96,632.35,158.07,649.61,159.41,811.49,271.84,38.52,1.38,-24.79,-25.86,1.79,-27.76,-0.16,0.11,0.98,-0.18,0.00,0.98,00:00:00:22,
181988375,SMP,1,58.00,49.00,2.60,60.00,54.00,2.94,629.63,159.51,646.46,162.02,808.83,272.06,38.52,1.38,-24.79,-25.86,1.79,-27.76,-0.15,0.10,0.98,-0.17,0.00,0.99,00:00:00:23,
182004622,SMP,1,58.00,48.00,2.60,60.00,54.00,2.92,626.08,158.14,644.66,159.03,802.95,272.18,38.52,1.38,-24.79,-25.86,1.79,-27.76,-0.15,0.11,0.98,-0.17,0.00,0.99,00:00:00:23,
182021247,SMP,1,57.00,48.00,2.60,58.00,54.00,2.88,627.19,158.59,645.10,158.10,804.85,274.13,38.52,1.38,-24.79,-25.86,1.79,-27.76,-0.15,0.11,0.98,-0.17,0.00,0.99,00:00:00:24,
182037865,SMP,1,58.00,48.00,2.60,60.00,54.00,2.90,625.61,159.21,644.46,159.09,802.05,274.34,38.52,1.38,-24.79,-25.86,1.79,-27.76,-0.15,0.11,0.98,-0.17,0.00,0.99,00:00:00:25,
182054572,SMP,1,58.00,48.00,2.60,60.00,54.00,2.92,625.72,158.37,644.59,158.75,802.21,272.93,38.52,1.38,-24.79,-25.86,1.79,-27.76,-0.15,0.11,0.98,-0.17,0.00,0.99,00:00:00:25,
182071046,SMP,1,58.00,48.00,2.58,60.00,54.00,2.90,625.74,158.07,644.30,158.41,802.57,272.66,38.52,1.38,-24.79,-25.86,1.79,-27.76,-0.15,0.11,0.98,-0.17,0.00,0.99,00:00:00:26,
182087937,SMP,1,58.00,48.00,2.60,60.00,54.00,2.90,624.78,157.47,642.88,157.34,801.99,272.51,38.52,1.38,-24.79,-25.86,1.79,-27.76,-0.15,0.11,0.98,-0.17,0.00,0.99,00:00:00:26,
182104300,SMP,1,58.00,47.00,2.58,60.00,52.00,2.86,624.33,156.84,642.43,157.52,801.54,270.99,38.52,1.38,-24.79,-25.86,1.79,-27.76,-0.15,0.11,0.98,-0.17,0.00,0.99,00:00:00:27,
182120986,SMP,1,58.00,47.00,2.54,60.00,52.00,2.86,623.82,156.91,641.59,158.46,801.33,270.15,38.52,1.38,-24.79,-25.86,1.79,-27.76,-0.15,0.11,0.98,-0.16,0.00,0.99,00:00:00:27,
182137687,SMP,1,58.00,47.00,2.56,60.00,52.00,2.86,623.80,155.19,642.72,154.74,800.09,270.43,38.52,1.38,-24.79,-25.86,1.79,-27.76,-0.15,0.11,0.98,-0.16,0.00,0.99,00:00:00:28,
182154364,SMP,1,58.00,47.00,2.58,60.00,52.00,2.84,624.17,154.31,642.49,153.74,801.18,269.64,38.52,1.38,-24.79,-25.86,1.79,-27.76,-0.15,0.11,0.98,-0.16,0.01,0.99,00:00:00:28,
182170998,SMP,1,57.00,47.00,2.54,60.00,52.00,2.86,623.94,154.43,641.28,154.95,801.99,268.64,38.52,1.38,-24.79,-25.86,1.79,-27.76,-0.15,0.11,0.98,-0.17,0.01,0.99,00:00:00:28,
182187537,SMP,1,57.00,47.00,2.56,58.00,52.00,2.84,623.95,154.85,640.69,154.92,802.62,269.55,38.52,1.38,-24.79,-25.86,1.79,-27.76,-0.15,0.11,0.98,-0.17,0.01,0.99,00:00:00:29,
182204257,SMP,1,57.00,47.00,2.56,60.00,52.00,2.86,622.99,154.63,640.44,154.57,800.77,269.41,38.52,1.38,-24.79,-25.86,1.79,-27.76,-0.15,0.11,0.98,-0.16,0.01,0.99,00:00:01:00,
182220897,SMP,1,57.00,47.00,2.52,60.00,52.00,2.86,622.51,154.08,639.74,154.48,800.51,268.36,38.52,1.38,-24.79,-25.86,1.79,-27.76,-0.15,0.11,0.98,-0.16,0.01,0.99,00:00:01:00,
182237516,SMP,1,57.00,47.00,2.56,60.00,52.00,2.86,622.65,154.38,640.09,155.98,800.47,267.42,38.52,1.38,-24.79,-25.86,1.79,-27.76,-0.15,0.11,0.98,-0.16,0.01,0.99,00:00:01:00,
182254072,SMP,1,57.00,47.00,2.50,60.00,52.00,2.84,621.83,155.57,639.12,156.65,799.65,269.19,38.52,1.38,-24.78,-25.86,1.79,-27.76,-0.15,0.11,0.98,-0.16,0.01,0.99,00:00:01:01,
182270743,SMP,1,57.00,47.00,2.56,60.00,52.00,2.84,620.51,155.17,636.93,157.30,799.10,267.66,38.52,1.38,-24.78,-25.86,1.79,-27.76,-0.14,0.11,0.98,-0.16,0.01,0.99,00:00:01:01,
182287467,SMP,1,58.00,47.00,2.56,60.00,52.00,2.86,621.10,155.10,637.09,157.07,800.23,267.77,38.52,1.38,-24.78,-25.86,1.79,-27.76,-0.14,0.11,0.98,-0.16,0.01,0.99,00:00:01:02,
182304144,SMP,1,57.00,47.00,2.56,60.00,52.00,2.84,620.37,155.29,636.98,157.63,798.76,267.55,38.52,1.38,-24.78,-25.86,1.79,-27.76,-0.14,0.11,0.98,-0.16,0.01,0.99,00:00:01:02,
182320738,SMP,1,57.00,47.00,2.54,60.00,52.00,2.86,622.74,154.31,640.35,155.24,800.36,268.05,38.52,1.38,-24.78,-25.86,1.79,-27.76,-0.15,0.11,0.98,-0.16,0.01,0.99,00:00:01:02,
182337320,SMP,1,57.00,47.00,2.52,60.00,52.00,2.84,622.82,153.50,640.43,155.14,800.51,266.45,38.52,1.38,-24.78,-25.86,1.79,-27.76,-0.15,0.11,0.98,-0.16,0.01,0.99,00:00:01:03,
182354027,SMP,1,56.00,47.00,2.52,58.00,52.00,2.82,624.34,153.30,641.15,155.96,803.12,265.24,38.52,1.37,-24.78,-25.86,1.78,-27.76,-0.15,0.11,0.98,-0.17,0.01,0.99,00:00:01:04,
182370653,SMP,1,57.00,47.00,2.56,58.00,52.00,2.84,624.73,152.64,640.87,155.16,804.30,264.73,38.52,1.37,-24.78,-25.86,1.78,-27.76,-0.15,0.11,0.98,-0.17,0.01,0.99,00:00:01:04,
182387247,SMP,1,57.00,46.00,2.54,58.00,50.00,2.82,626.90,150.92,643.94,154.38,805.90,261.99,38.52,1.37,-24.78,-25.86,1.78,-27.76,-0.15,0.11,0.98,-0.17,0.01,0.99,00:00:01:05,
182403849,SMP,1,57.00,46.00,2.54,58.00,52.00,2.84,628.01,149.23,645.74,151.01,806.42,262.00,38.52,1.37,-24.78,-25.86,1.78,-27.76,-0.15,0.12,0.98,-0.17,0.01,0.99,00:00:01:05,
182420493,SMP,1,57.00,46.00,2.54,60.00,50.00,2.82,629.61,148.88,647.03,151.16,808.60,261.16,38.52,1.37,-24.78,-25.86,1.78,-27.75,-0.15,0.12,0.98,-0.17,0.01,0.99,00:00:01:06,
182437068,SMP,1,57.00,45.00,2.52,60.00,50.00,2.82,631.79,148.53,648.98,150.55,811.32,261.14,38.52,1.37,-24.78,-25.86,1.78,-27.75,-0.16,0.12,0.98,-0.17,0.01,0.98,00:00:01:07,
182453746,SMP,1,57.00,47.00,2.54,58.00,52.00,2.84,633.82,147.51,650.68,149.22,814.01,260.44,38.52,1.37,-24.78,-25.86,1.78,-27.75,-0.16,0.12,0.98,-0.18,0.02,0.98,00:00:01:07,
182470483,SMP,1,57.00,45.00,2.52,58.00,50.00,2.82,634.62,147.48,651.79,150.15,814.63,259.43,38.52,1.37,-24.78,-25.86,1.78,-27.75,-0.16,0.12,0.98,-0.18,0.02,0.98,00:00:01:08,
182503694,SMP,1,56.00,46.00,2.52,58.00,50.00,2.82,638.81,145.47,656.34,148.83,819.11,256.72,38.52,1.37,-24.78,-25.86,1.78,-27.75,-0.16,0.12,0.98,-0.18,0.02,0.98,00:00:01:09,
182520359,SMP,1,57.00,45.00,2.50,60.00,50.00,2.84,638.44,145.76,655.60,148.35,819.05,257.83,38.52,1.37,-24.78,-25.86,1.78,-27.75,-0.16,0.12,0.98,-0.18,0.02,0.98,00:00:01:09,
182536946,SMP,1,57.00,47.00,2.52,60.00,52.00,2.84,638.98,146.75,655.86,150.08,819.95,258.12,38.52,1.37,-24.78,-25.86,1.78,-27.75,-0.16,0.12,0.98,-0.18,0.02,0.98,00:00:01:10,
182553605,SMP,1,57.00,46.00,2.52,60.00,50.00,2.84,639.83,146.19,656.72,149.82,820.94,257.23,38.52,1.37,-24.78,-25.86,1.78,-27.75,-0.16,0.12,0.98,-0.18,0.02,0.98,00:00:01:10,
182570217,SMP,1,57.00,46.00,2.52,60.00,50.00,2.84,640.92,145.65,658.51,148.02,821.41,257.99,38.52,1.37,-24.78,-25.86,1.78,-27.75,-0.17,0.12,0.98,-0.18,0.02,0.98,00:00:01:10,
182586794,SMP,1,57.00,45.00,2.54,58.00,50.00,2.84,642.22,145.14,659.14,147.71,823.64,257.29,38.52,1.37,-24.78,-25.86,1.78,-27.75,-0.17,0.12,0.98,-0.19,0.02,0.98,00:00:01:11,
182603529,SMP,1,56.00,46.00,2.54,58.00,52.00,2.84,642.18,144.17,659.11,147.03,823.64,255.98,38.52,1.37,-24.78,-25.86,1.78,-27.75,-0.17,0.12,0.98,-0.19,0.02,0.98,00:00:01:12,
182620219,SMP,1,57.00,47.00,2.56,58.00,52.00,2.84,643.28,144.13,660.21,147.24,824.89,255.71,38.52,1.37,-24.78,-25.86,1.78,-27.75,-0.17,0.12,0.98,-0.19,0.02,0.98,00:00:01:12,
182636778,SMP,1,56.00,47.00,2.58,58.00,52.00,2.86,641.89,147.95,657.16,150.59,824.93,260.20,38.52,1.37,-24.78,-25.86,1.78,-27.75,-0.17,0.12,0.98,-0.19,0.02,0.98,00:00:01:13,
182653484,SMP,1,54.00,46.00,2.38,56.00,52.00,2.72,611.15,186.03,628.48,194.97,786.55,292.59,38.52,1.37,-24.78,-25.86,1.78,-27.75,-0.14,0.07,0.99,-0.15,-0.02,0.99,00:00:01:13,
182670092,SMP,1,55.00,49.00,2.38,56.00,54.00,2.68,559.39,263.46,583.40,281.28,719.31,362.70,38.52,1.37,-24.78,-25.86,1.78,-27.75,-0.09,-0.03,1.00,-0.08,-0.10,0.99,00:00:01:13,
182686658,SMP,1,59.00,52.00,2.34,62.00,58.00,2.80,510.67,375.36,554.65,366.99,664.31,439.05,38.52,1.37,-24.78,-25.86,1.78,-27.75,-0.06,-0.12,0.99,-0.03,-0.19,0.98,00:00:01:14,
182703274,SMP,1,61.00,56.00,2.34,64.00,62.00,2.82,499.75,442.75,551.01,447.54,636.77,511.01,38.52,1.37,-24.78,-25.86,1.78,-27.75,-0.05,-0.21,0.98,0.00,-0.27,0.96,00:00:01:14,
182719910,SMP,1,62.00,59.00,2.38,66.00,66.00,2.88,499.87,509.23,560.78,516.37,624.52,573.04,38.52,1.37,-24.78,-25.86,1.78,-27.75,-0.07,-0.29,0.95,0.01,-0.33,0.94,00:00:01:15,
182736539,SMP,1,62.00,63.00,2.40,66.00,70.00,2.96,507.96,566.97,576.11,573.58,623.81,625.61,38.52,1.37,-24.78,-25.86,1.78,-27.75,-0.08,-0.35,0.93,0.01,-0.38,0.92,00:00:01:15,
182753241,SMP,1,61.00,66.00,2.48,64.00,72.00,3.00,519.42,608.11,594.58,608.92,627.78,662.41,38.52,1.37,-24.78,-25.86,1.78,-27.75,-0.10,-0.38,0.92,0.01,-0.42,0.91,00:00:01:16,
182769903,SMP,1,62.00,66.00,2.44,66.00,72.00,2.98,531.47,637.66,611.46,634.98,634.05,688.33,38.52,1.37,-24.78,-25.86,1.78,-27.75,-0.12,-0.41,0.91,0.00,-0.44,0.90,00:00:01:16,
182786580,SMP,1,61.00,67.00,2.46,64.00,72.00,2.92,542.31,659.28,627.51,651.15,639.14,706.20,38.52,1.37,-24.78,-25.86,1.78,-27.75,-0.14,-0.42,0.90,-0.01,-0.46,0.89,00:00:01:17,
182803221,SMP,1,63.00,68.00,2.46,66.00,74.00,3.02,551.61,653.08,634.00,646.25,650.10,703.06,38.52,1.37,-24.78,-25.86,1.78,-27.75,-0.14,-0.41,0.90,-0.02,-0.45,0.89,00:00:01:17,
182819845,SMP,1,63.00,67.00,2.50,66.00,72.00,3.00,561.31,641.72,641.08,637.45,661.57,694.21,38.52,1.37,-24.78,-25.86,1.78,-27.75,-0.15,-0.41,0.90,-0.03,-0.44,0.90,00:00:01:17,
182836460,SMP,1,63.00,68.00,2.54,66.00,74.00,3.02,571.29,631.22,648.16,628.44,673.69,686.82,38.52,1.37,-24.78,-25.86,1.78,-27.75,-0.16,-0.40,0.90,-0.04,-0.44,0.90,00:00:01:18,
182853094,SMP,1,64.00,68.00,2.52,68.00,74.00,3.08,580.00,618.69,653.52,620.49,685.20,676.83,38.52,1.37,-24.78,-25.86,1.78,-27.75,-0.17,-0.39,0.91,-0.06,-0.43,0.90,00:00:01:19,
182869734,SMP,1,64.00,66.00,2.56,68.00,70.00,3.06,587.70,602.71,662.04,609.00,692.32,658.83,38.52,1.37,-24.78,-25.86,1.78,-27.75,-0.18,-0.38,0.91,-0.06,-0.41,0.91,00:00:01:20,
182886347,SMP,1,63.00,67.00,2.52,66.00,74.00,3.08,595.85,589.78,665.67,594.48,704.74,651.61,38.52,1.37,-24.78,-25.86,1.78,-27.75,-0.18,-0.36,0.91,-0.08,-0.40,0.91,00:00:01:20,
182902965,SMP,1,63.00,67.00,2.56,66.00,74.00,3.10,603.90,576.00,673.76,579.35,713.00,638.63,38.52,1.37,-24.77,-25.86,1.78,-27.75,-0.19,-0.35,0.92,-0.09,-0.39,0.92,00:00:01:21,
182919723,SMP,1,62.00,66.00,2.52,66.00,72.00,3.02,611.15,562.38,679.67,566.93,721.78,626.31,38.52,1.37,-24.77,-25.86,1.78,-27.75,-0.20,-0.33,0.92,-0.09,-0.37,0.92,00:00:01:21,
182936317,SMP,1,63.00,65.00,2.58,66.00,70.00,3.04,620.21,547.42,687.74,552.88,732.12,612.49,38.52,1.37,-24.77,-25.86,1.78,-27.75,-0.20,-0.32,0.93,-0.11,-0.36,0.93,00:00:01:22,
182952959,SMP,1,62.00,66.00,2.60,64.00,72.00,3.04,627.67,535.00,694.63,539.55,740.40,601.20,38.52,1.37,-24.77,-25.86,1.78,-27.75,-0.21,-0.30,0.93,-0.11,-0.35,0.93,00:00:01:22,
182969554,SMP,1,63.00,65.00,2.66,64.00,70.00,3.02,635.31,517.77,701.65,523.90,749.21,584.54,38.52,1.37,-24.77,-25.86,1.78,-27.75,-0.22,-0.29,0.93,-0.12,-0.33,0.94,00:00:01:22,
182986151,SMP,1,64.00,66.00,2.64,66.00,72.00,3.12,636.76,506.50,704.51,513.70,749.72,571.96,38.52,1.37,-24.77,-25.86,1.78,-27.75,-0.22,-0.28,0.93,-0.12,-0.32,0.94,00:00:01:23,
183002806,SMP,1,56.00,64.00,2.40,58.00,70.00,2.82,580.26,544.24,650.85,553.07,690.96,603.47,38.52,1.37,-24.77,-25.86,1.78,-27.75,-0.17,-0.32,0.93,-0.06,-0.36,0.93,00:00:01:24,
183019471,SMP,1,59.00,67.00,2.42,62.00,72.00,2.98,507.82,581.53,581.19,595.10,618.45,631.77,38.52,1.37,-24.77,-25.86,1.78,-27.75,-0.09,-0.37,0.93,0.02,-0.39,0.92,00:00:01:24,
183036027,SMP,1,62.00,68.00,2.54,64.00,74.00,3.02,453.84,599.21,530.91,613.42,565.23,642.40,38.52,1.37,-24.77,-25.86,1.78,-27.75,-0.03,-0.39,0.92,0.08,-0.40,0.91,00:00:01:25,
183052719,SMP,1,67.00,70.00,2.60,72.00,76.00,3.20,434.04,598.68,516.31,610.23,544.23,637.23,38.52,1.37,-24.77,-25.86,1.78,-27.75,-0.02,-0.39,0.92,0.10,-0.40,0.91,00:00:01:25,
183069336,SMP,1,66.00,68.00,2.56,70.00,74.00,3.12,443.82,582.45,525.37,592.53,554.17,623.75,38.52,1.37,-24.77,-25.86,1.78,-27.75,-0.03,-0.37,0.93,0.09,-0.38,0.92,00:00:01:25,
