Time,Type,Trial,L Dia X [px],L Dia Y [px],L Pupil Diameter [mm],R Dia X [px],R Dia Y [px],R Pupil Diameter [mm],B POR X [px],B POR Y [px],L POR X [px],L POR Y [px],R POR X [px],R POR Y [px],L EPOS X,L EPOS Y,L EPOS Z,R EPOS X,R EPOS Y,R EPOS Z,L GVEC X,L GVEC Y,L GVEC Z,R GVEC X,R GVEC Y,R GVEC Z,Frame,Aux1
206101877,SMP,1,105.00,102.00,5.00,102.00,100.00,4.30,409.82,438.70,498.26,459.14,486.54,521.14,35.33,3.63,-24.62,-26.37,0.82,-25.70,0.01,-0.26,0.97,0.16,-0.25,0.96,00:00:00:01,
206118506,SMP,1,105.00,102.00,5.02,102.00,100.00,4.28,409.95,438.61,498.04,459.23,487.02,520.89,35.33,3.63,-24.62,-26.37,0.82,-25.70,0.01,-0.26,0.97,0.15,-0.24,0.96,00:00:00:02,
206135121,SMP,1,105.00,102.00,5.02,102.00,100.00,4.30,411.14,439.37,500.50,459.77,487.17,521.46,35.33,3.63,-24.62,-26.37,0.82,-25.70,0.01,-0.26,0.97,0.15,-0.25,0.96,00:00:00:02,
206151748,SMP,1,105.00,102.00,5.00,102.00,100.00,4.30,408.11,438.60,496.34,459.01,484.82,521.40,35.33,3.63,-24.62,-26.37,0.82,-25.70,0.01,-0.26,0.97,0.16,-0.25,0.96,00:00:00:02,
206168885,SMP,1,105.00,102.00,4.96,102.00,100.00,4.28,407.87,439.17,495.07,460.56,485.56,521.11,35.33,3.63,-24.62,-26.37,0.82,-25.70,0.01,-0.26,0.97,0.16,-0.25,0.96,00:00:00:03,
206184996,SMP,1,106.00,102.00,4.94,104.00,100.00,4.28,406.48,437.04,494.15,456.71,483.49,521.05,35.33,3.64,-24.62,-26.37,0.82,-25.70,0.01,-0.26,0.97,0.16,-0.24,0.96,00:00:00:04,
206201935,SMP,1,106.00,102.00,5.00,104.00,100.00,4.30,406.35,438.26,494.06,459.11,483.36,521.05,35.33,3.64,-24.62,-26.37,0.82,-25.70,0.01,-0.26,0.97,0.16,-0.24,0.96,00:00:00:04,
206218496,SMP,1,106.00,102.00,5.00,104.00,100.00,4.30,404.87,438.44,492.36,459.85,481.92,520.95,35.33,3.64,-24.62,-26.37,0.82,-25.70,0.02,-0.26,0.97,0.16,-0.24,0.96,00:00:00:05,
206235018,SMP,1,106.00,103.00,4.96,104.00,102.00,4.30,404.29,438.83,491.87,460.39,481.20,521.26,35.33,3.64,-24.63,-26.37,0.82,-25.70,0.02,-0.26,0.97,0.16,-0.24,0.96,00:00:00:05,
206251761,SMP,1,105.00,102.00,4.96,102.00,100.00,4.28,404.45,440.40,491.63,461.61,481.77,523.04,35.33,3.64,-24.63,-26.37,0.82,-25.70,0.02,-0.26,0.96,0.16,-0.25,0.96,00:00:00:06,
206268244,SMP,1,106.00,103.00,4.98,104.00,102.00,4.32,403.05,439.25,489.29,460.70,481.08,522.10,35.33,3.64,-24.63,-26.37,0.82,-25.70,0.02,-0.26,0.97,0.16,-0.25,0.96,00:00:00:06,
206284885,SMP,1,105.00,102.00,4.96,102.00,100.00,4.28,404.44,441.20,491.50,462.18,481.90,524.01,35.33,3.64,-24.63,-26.37,0.82,-25.70,0.02,-0.26,0.96,0.16,-0.25,0.96,00:00:00:06,
206301903,SMP,1,106.00,103.00,5.02,104.00,102.00,4.30,404.38,441.69,491.71,463.22,481.59,523.91,35.33,3.64,-24.63,-26.37,0.82,-25.70,0.02,-0.26,0.96,0.16,-0.25,0.96,00:00:00:07,
206318153,SMP,1,105.00,103.00,4.96,102.00,102.00,4.28,404.44,441.04,491.77,461.77,481.62,524.09,35.33,3.64,-24.63,-26.37,0.82,-25.70,0.02,-0.26,0.96,0.16,-0.25,0.96,00:00:00:07,
206335472,SMP,1,105.00,103.00,5.00,102.00,102.00,4.30,404.15,440.36,491.31,461.96,481.46,522.69,35.33,3.64,-24.63,-26.37,0.82,-25.70,0.02,-0.26,0.96,0.16,-0.25,0.96,00:00:00:08,
206351425,SMP,1,105.00,103.00,4.98,102.00,102.00,4.30,402.75,439.65,489.60,459.57,480.16,523.96,35.33,3.64,-24.63,-26.37,0.82,-25.70,0.02,-0.26,0.97,0.16,-0.25,0.96,00:00:00:08,
206368394,SMP,1,106.00,103.00,5.00,104.00,102.00,4.36,404.11,440.74,490.87,461.30,481.79,524.10,35.33,3.64,-24.63,-26.37,0.82,-25.70,0.02,-0.26,0.97,0.16,-0.25,0.96,00:00:00:09,
206384832,SMP,1,106.00,103.00,4.98,104.00,102.00,4.36,403.36,441.33,491.36,462.71,479.81,523.87,35.33,3.64,-24.63,-26.37,0.82,-25.70,0.02,-0.26,0.96,0.16,-0.25,0.96,00:00:00:09,
206401460,SMP,1,105.00,103.00,4.94,102.00,102.00,4.30,402.65,441.79,488.37,462.14,481.15,525.62,35.33,3.64,-24.63,-26.37,0.82,-25.70,0.02,-0.26,0.96,0.16,-0.25,0.95,00:00:00:10,
206418025,SMP,1,105.00,102.00,4.90,102.00,100.00,4.26,404.53,444.29,491.68,464.45,481.94,527.62,35.33,3.64,-24.63,-26.37,0.82,-25.70,0.02,-0.27,0.96,0.16,-0.25,0.95,00:00:00:10,
206434869,SMP,1,104.00,96.00,4.62,100.00,100.00,4.20,407.97,466.96,498.62,499.06,483.11,535.76,35.33,3.64,-24.63,-26.37,0.82,-25.70,0.01,-0.30,0.95,0.16,-0.26,0.95,00:00:00:11,
206451420,SMP,1,98.00,63.00,4.06,100.00,76.00,3.98,405.80,481.26,498.29,520.42,479.33,542.20,35.33,3.64,-24.63,-26.37,0.82,-25.70,0.01,-0.33,0.94,0.16,-0.27,0.95,00:00:00:12,
206467920,SMP,1,45.00,21.00,0.00,90.00,42.00,3.86,240.03,1059.27,0.00,0.00,356.74,1134.22,0.00,0.00,0.00,-26.37,0.82,-25.70,0.00,0.00,0.00,0.23,-0.73,0.65,00:00:00:12,
206484570,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,00:00:00:12,
206501119,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,00:00:00:13,
206518461,SMP,1,87.00,45.00,3.64,98.00,58.00,5.30,398.18,353.02,474.84,507.22,485.04,320.21,35.33,3.64,-24.63,-26.37,0.82,-25.70,0.03,-0.31,0.95,0.15,0.00,0.99,00:00:00:14,
206534754,SMP,1,101.00,66.00,3.44,100.00,76.00,4.00,396.42,472.62,474.73,523.80,482.41,525.63,35.33,3.64,-24.63,-26.37,0.82,-25.70,0.03,-0.33,0.94,0.16,-0.25,0.96,00:00:00:14,
206551163,SMP,1,104.00,83.00,4.04,100.00,90.00,3.88,391.09,463.16,466.46,496.75,478.74,535.40,35.33,3.64,-24.63,-26.37,0.82,-25.70,0.04,-0.30,0.95,0.16,-0.26,0.95,00:00:00:15,
206567758,SMP,1,105.00,96.00,4.66,102.00,98.00,4.18,395.96,443.01,474.34,468.64,480.79,523.53,35.33,3.64,-24.63,-26.37,0.82,-25.70,0.03,-0.27,0.96,0.16,-0.25,0.96,00:00:00:15,
206584548,SMP,1,105.00,101.00,4.86,102.00,100.00,4.24,396.38,433.40,474.77,451.39,480.94,522.10,35.33,3.64,-24.63,-26.37,0.82,-25.70,0.03,-0.25,0.97,0.16,-0.25,0.96,00:00:00:16,
206601017,SMP,1,105.00,101.00,5.00,102.00,100.00,4.24,397.08,436.33,476.87,454.27,480.44,524.57,35.33,3.64,-24.63,-26.37,0.82,-25.70,0.03,-0.25,0.97,0.16,-0.25,0.96,00:00:00:16,
206617768,SMP,1,105.00,102.00,5.00,102.00,100.00,4.26,397.90,436.40,477.69,455.63,481.36,523.23,35.33,3.64,-24.63,-26.37,0.82,-25.70,0.03,-0.25,0.97,0.16,-0.25,0.96,00:00:00:17,
206634266,SMP,1,107.00,103.00,5.00,104.00,102.00,4.24,397.79,439.72,478.70,457.03,480.22,528.04,35.33,3.64,-24.63,-26.37,0.82,-25.70,0.03,-0.25,0.97,0.16,-0.25,0.95,00:00:00:17,
206650875,SMP,1,106.00,104.00,4.98,102.00,102.00,4.24,395.97,438.97,475.80,456.25,479.20,527.84,35.33,3.64,-24.63,-26.37,0.82,-25.70,0.03,-0.25,0.97,0.16,-0.25,0.95,00:00:00:17,
206667550,SMP,1,106.00,102.00,4.98,102.00,100.00,4.28,395.89,439.26,475.87,456.74,478.98,527.91,35.33,3.64,-24.63,-26.37,0.82,-25.70,0.03,-0.25,0.97,0.16,-0.25,0.95,00:00:00:18,
206684203,SMP,1,107.00,103.00,4.96,104.00,102.00,4.32,396.15,440.19,476.86,458.48,478.59,527.84,35.33,3.64,-24.63,-26.37,0.82,-25.70,0.03,-0.26,0.97,0.16,-0.25,0.95,00:00:00:19,
206700915,SMP,1,107.00,104.00,5.02,104.00,104.00,4.36,394.28,441.80,475.26,461.24,476.31,528.52,35.33,3.64,-24.63,-26.37,0.82,-25.70,0.03,-0.26,0.97,0.17,-0.25,0.95,00:00:00:19,
206717453,SMP,1,107.00,103.00,5.00,104.00,102.00,4.34,393.97,440.81,475.75,458.66,475.17,529.16,35.33,3.64,-24.63,-26.37,0.82,-25.70,0.03,-0.26,0.97,0.17,-0.25,0.95,00:00:00:19,
206734100,SMP,1,107.00,103.00,5.00,104.00,102.00,4.26,394.55,442.59,476.46,460.75,475.72,530.37,35.33,3.64,-24.63,-26.37,0.82,-25.70,0.03,-0.26,0.97,0.17,-0.25,0.95,00:00:00:20,
206750777,SMP,1,107.00,105.00,4.98,104.00,104.00,4.40,393.96,441.50,475.96,459.64,474.96,529.49,35.33,3.64,-24.63,-26.37,0.82,-25.70,0.03,-0.26,0.97,0.17,-0.25,0.95,00:00:00:20,
206767360,SMP,1,107.00,104.00,5.00,104.00,102.00,4.36,393.60,442.81,475.85,461.39,474.36,530.30,35.33,3.64,-24.63,-26.37,0.82,-25.70,0.03,-0.26,0.97,0.17,-0.25,0.95,00:00:00:21,
206784073,SMP,1,107.00,104.00,4.98,104.00,102.00,4.36,392.83,442.02,475.06,459.50,473.47,530.81,35.33,3.64,-24.63,-26.37,0.82,-25.70,0.03,-0.26,0.97,0.17,-0.26,0.95,00:00:00:21,
206800626,SMP,1,108.00,104.00,4.98,106.00,102.00,4.38,392.31,442.39,476.34,460.08,471.20,530.87,35.33,3.64,-24.63,-26.37,0.82,-25.71,0.03,-0.26,0.97,0.17,-0.25,0.95,00:00:00:22,
206817316,SMP,1,107.00,104.00,5.02,104.00,102.00,4.30,392.17,446.21,475.79,465.00,471.55,533.34,35.33,3.64,-24.63,-26.37,0.83,-25.71,0.03,-0.26,0.96,0.17,-0.26,0.95,00:00:00:22,
206834157,SMP,1,108.00,104.00,5.02,106.00,102.00,4.38,392.19,445.11,476.63,464.66,470.76,531.53,35.33,3.65,-24.63,-26.37,0.83,-25.71,0.03,-0.26,0.96,0.17,-0.26,0.95,00:00:00:23,
206850697,SMP,1,107.00,105.00,5.02,104.00,104.00,4.38,390.63,444.90,473.89,464.51,470.15,531.68,35.33,3.65,-24.63,-26.37,0.83,-25.71,0.03,-0.26,0.96,0.17,-0.26,0.95,00:00:00:23,
206867200,SMP,1,108.00,105.00,5.02,106.00,104.00,4.40,392.22,446.10,475.54,465.62,471.89,532.56,35.33,3.65,-24.63,-26.37,0.83,-25.71,0.03,-0.26,0.96,0.17,-0.26,0.95,00:00:00:24,
206884071,SMP,1,108.00,105.00,5.02,106.00,104.00,4.38,391.79,446.39,476.38,465.98,470.21,532.72,35.33,3.65,-24.63,-26.37,0.83,-25.71,0.03,-0.26,0.96,0.17,-0.26,0.95,00:00:00:25,
206900517,SMP,1,107.00,104.00,5.04,104.00,102.00,4.36,390.59,448.37,475.71,468.08,468.42,534.59,35.33,3.65,-24.63,-26.37,0.83,-25.71,0.03,-0.27,0.96,0.17,-0.26,0.95,00:00:00:25,
206917165,SMP,1,108.00,106.00,5.00,106.00,104.00,4.40,391.42,446.18,475.08,464.35,470.64,534.08,35.33,3.65,-24.63,-26.37,0.83,-25.71,0.03,-0.26,0.96,0.17,-0.26,0.95,00:00:00:26,
206933819,SMP,1,108.00,107.00,5.06,106.00,106.00,4.42,392.41,448.33,476.59,467.80,471.31,534.52,35.33,3.65,-24.63,-26.37,0.83,-25.71,0.03,-0.27,0.96,0.17,-0.26,0.95,00:00:00:26,
206950450,SMP,1,108.00,106.00,5.10,104.00,104.00,4.40,391.10,448.05,475.59,466.70,469.54,535.30,35.33,3.65,-24.63,-26.37,0.83,-25.71,0.03,-0.27,0.96,0.17,-0.26,0.95,00:00:00:26,
206966938,SMP,1,109.00,106.00,5.06,106.00,104.00,4.42,392.16,449.04,476.11,468.89,471.26,534.88,35.33,3.65,-24.63,-26.37,0.83,-25.71,0.03,-0.27,0.96,0.17,-0.26,0.95,00:00:00:27,
206983686,SMP,1,109.00,107.00,5.08,106.00,106.00,4.42,391.83,448.07,475.57,467.54,471.09,534.45,35.33,3.65,-24.63,-26.37,0.83,-25.71,0.03,-0.27,0.96,0.17,-0.26,0.95,00:00:00:27,
207000302,SMP,1,109.00,106.00,5.10,106.00,104.00,4.40,390.64,448.04,474.41,467.09,469.73,535.05,35.33,3.65,-24.63,-26.37,0.83,-25.71,0.03,-0.27,0.96,0.17,-0.26,0.95,00:00:00:28,
207017098,SMP,1,108.00,106.00,5.10,104.00,104.00,4.40,391.02,451.74,476.25,472.57,468.88,536.49,35.33,3.65,-24.63,-26.37,0.83,-25.71,0.03,-0.27,0.96,0.17,-0.26,0.95,00:00:00:29,
207033659,SMP,1,109.00,108.00,5.14,106.00,106.00,4.44,390.79,452.92,473.63,473.48,470.90,538.10,35.33,3.65,-24.63,-26.37,0.83,-25.71,0.04,-0.27,0.96,0.17,-0.26,0.95,00:00:00:29,
207050380,SMP,1,108.00,107.00,5.12,104.00,106.00,4.42,390.08,456.96,475.14,477.63,468.07,541.62,35.33,3.65,-24.64,-26.37,0.83,-25.71,0.03,-0.28,0.96,0.17,-0.27,0.95,00:00:00:30,
207066834,SMP,1,109.00,108.00,5.18,106.00,106.00,4.42,390.36,460.53,474.69,482.67,469.17,543.48,35.33,3.65,-24.64,-26.37,0.83,-25.71,0.03,-0.28,0.96,0.17,-0.27,0.95,00:00:00:30,
207083624,SMP,1,110.00,108.00,5.18,108.00,106.00,4.42,390.99,467.02,475.38,487.99,469.89,550.45,35.33,3.65,-24.64,-26.37,0.83,-25.71,0.03,-0.29,0.96,0.17,-0.28,0.95,00:00:01:00,
207100193,SMP,1,109.00,109.00,5.20,106.00,108.00,4.44,391.89,470.09,476.98,491.86,470.30,552.24,35.33,3.65,-24.64,-26.37,0.83,-25.71,0.03,-0.29,0.96,0.17,-0.28,0.94,00:00:01:00,
207116774,SMP,1,110.00,108.00,5.20,106.00,106.00,4.44,393.97,475.37,479.66,496.64,472.12,557.14,35.33,3.65,-24.64,-26.37,0.83,-25.71,0.03,-0.30,0.95,0.17,-0.28,0.94,00:00:01:00,
207133370,SMP,1,106.00,108.00,5.04,102.00,106.00,4.30,416.78,473.31,500.53,488.03,499.31,557.68,35.33,3.65,-24.64,-26.37,0.83,-25.71,0.01,-0.29,0.96,0.14,-0.29,0.95,00:00:01:01,
207150091,SMP,1,105.00,107.00,5.16,98.00,104.00,4.26,492.52,458.38,582.44,468.03,580.06,535.18,35.33,3.65,-24.64,-26.37,0.83,-25.71,-0.08,-0.28,0.96,0.05,-0.27,0.96,00:00:01:01,
207168429,SMP,1,107.00,105.00,5.20,102.00,102.00,4.38,558.22,449.02,655.10,453.10,651.62,520.86,35.33,3.65,-24.64,-26.37,0.83,-25.71,-0.15,-0.27,0.95,-0.02,-0.25,0.97,00:00:01:02,
207200060,SMP,1,111.00,107.00,5.30,106.00,106.00,4.48,578.83,446.72,676.13,448.78,676.43,517.58,35.33,3.65,-24.64,-26.37,0.83,-25.71,-0.17,-0.27,0.95,-0.05,-0.25,0.97,00:00:01:03,
207216620,SMP,1,110.00,106.00,5.30,106.00,104.00,4.44,580.68,448.65,677.50,449.55,679.20,520.34,35.33,3.65,-24.64,-26.37,0.83,-25.71,-0.17,-0.27,0.95,-0.05,-0.25,0.97,00:00:01:03,
207233426,SMP,1,111.00,106.00,5.32,106.00,104.00,4.48,582.73,448.12,678.64,448.65,682.59,520.01,35.33,3.65,-24.64,-26.37,0.83,-25.71,-0.17,-0.27,0.95,-0.05,-0.25,0.97,00:00:01:04,
207249840,SMP,1,111.00,107.00,5.30,106.00,106.00,4.46,583.52,447.32,677.91,447.86,685.04,519.29,35.33,3.65,-24.64,-26.37,0.83,-25.71,-0.17,-0.27,0.95,-0.06,-0.25,0.97,00:00:01:04,
207270298,SMP,1,111.00,107.00,5.34,106.00,106.00,4.46,584.05,445.49,679.76,444.45,684.33,518.92,35.33,3.65,-24.64,-26.37,0.83,-25.71,-0.18,-0.27,0.95,-0.05,-0.25,0.97,00:00:01:05,
207300192,SMP,1,112.00,106.00,5.32,106.00,104.00,4.48,582.61,438.90,675.98,438.70,684.73,512.33,35.33,3.65,-24.64,-26.37,0.83,-25.71,-0.17,-0.26,0.95,-0.06,-0.25,0.97,00:00:01:06,
207316498,SMP,1,111.00,104.00,5.30,106.00,102.00,4.48,581.01,435.12,673.63,434.87,683.39,509.14,35.33,3.65,-24.64,-26.37,0.83,-25.71,-0.17,-0.25,0.95,-0.05,-0.24,0.97,00:00:01:07,
207333086,SMP,1,111.00,106.00,5.40,106.00,104.00,4.50,579.77,431.27,673.64,431.26,680.58,505.32,35.33,3.65,-24.64,-26.37,0.83,-25.71,-0.17,-0.25,0.95,-0.05,-0.24,0.97,00:00:01:07,
207349781,SMP,1,112.00,104.00,5.32,108.00,102.00,4.52,576.14,426.36,667.56,426.88,678.40,500.99,35.33,3.65,-24.64,-26.37,0.83,-25.71,-0.16,-0.25,0.96,-0.05,-0.23,0.97,00:00:01:07,
207366292,SMP,1,111.00,106.00,5.38,106.00,104.00,4.50,572.37,424.89,663.15,425.00,674.35,500.64,35.33,3.65,-24.64,-26.37,0.83,-25.71,-0.16,-0.24,0.96,-0.04,-0.23,0.97,00:00:01:08,
207382908,SMP,1,113.00,106.00,5.38,108.00,104.00,4.52,567.29,420.58,658.42,423.68,667.72,494.38,35.33,3.65,-24.64,-26.37,0.83,-25.71,-0.16,-0.24,0.96,-0.04,-0.22,0.97,00:00:01:09,
207400047,SMP,1,112.00,105.00,5.38,108.00,104.00,4.54,563.72,418.21,654.64,421.33,663.50,492.71,35.33,3.65,-24.64,-26.37,0.83,-25.71,-0.15,-0.24,0.96,-0.03,-0.22,0.97,00:00:01:09,
207416238,SMP,1,111.00,106.00,5.34,106.00,104.00,4.50,555.42,417.17,643.47,423.74,656.23,489.92,35.33,3.65,-24.64,-26.37,0.83,-25.71,-0.14,-0.24,0.96,-0.03,-0.22,0.98,00:00:01:10,
207432878,SMP,1,102.00,105.00,5.04,98.00,104.00,4.26,488.83,423.53,569.66,437.45,583.94,500.21,35.33,3.65,-24.64,-26.37,0.83,-25.71,-0.07,-0.25,0.97,0.05,-0.23,0.97,00:00:01:10,
207449556,SMP,1,104.00,105.00,4.92,100.00,104.00,4.34,399.84,434.85,474.23,460.82,488.76,515.36,35.33,3.65,-24.64,-26.37,0.83,-25.71,0.03,-0.26,0.97,0.15,-0.24,0.96,00:00:01:11,
207466196,SMP,1,110.00,107.00,5.20,106.00,106.00,4.48,367.47,438.38,446.33,471.31,448.90,517.64,35.33,3.65,-24.64,-26.37,0.83,-25.71,0.06,-0.27,0.96,0.20,-0.24,0.95,00:00:01:11,
207482961,SMP,1,111.00,107.00,5.22,108.00,106.00,4.54,364.66,435.86,445.54,471.08,443.89,513.51,35.33,3.65,-24.64,-26.37,0.83,-25.71,0.06,-0.26,0.96,0.20,-0.23,0.95,00:00:01:11,
207499423,SMP,1,110.00,106.00,5.20,106.00,104.00,4.50,362.56,434.76,443.58,471.56,441.48,511.39,35.33,3.65,-24.64,-26.37,0.83,-25.71,0.07,-0.26,0.96,0.20,-0.23,0.95,00:00:01:12,
207516122,SMP,1,110.00,108.00,5.22,106.00,106.00,4.54,361.43,431.73,442.18,468.32,440.43,509.09,35.33,3.65,-24.64,-26.37,0.83,-25.71,0.07,-0.26,0.96,0.20,-0.23,0.95,00:00:01:13,
207532838,SMP,1,111.00,107.00,5.20,108.00,106.00,4.58,362.06,431.86,443.25,470.25,440.74,507.31,35.33,3.65,-24.64,-26.37,0.83,-25.71,0.07,-0.26,0.96,0.20,-0.22,0.95,00:00:01:13,
207549332,SMP,1,111.00,108.00,5.20,108.00,106.00,4.52,363.47,429.06,444.26,465.54,442.58,506.38,35.33,3.65,-24.64,-26.37,0.83,-25.71,0.07,-0.26,0.96,0.20,-0.22,0.95,00:00:01:13,
207566049,SMP,1,111.00,108.00,5.22,108.00,106.00,4.58,365.42,428.44,446.15,464.34,444.74,505.99,35.33,3.65,-24.64,-26.37,0.83,-25.71,0.06,-0.26,0.96,0.20,-0.22,0.95,00:00:01:14,
207582540,SMP,1,110.00,107.00,5.22,106.00,106.00,4.52,368.30,429.43,449.28,463.95,447.66,507.63,35.33,3.66,-24.64,-26.37,0.83,-25.71,0.06,-0.26,0.96,0.20,-0.23,0.95,00:00:01:14,
207599481,SMP,1,111.00,108.00,5.22,108.00,106.00,4.52,371.27,430.54,451.99,464.03,451.17,509.07,35.33,3.66,-24.64,-26.37,0.83,-25.71,0.06,-0.26,0.96,0.19,-0.23,0.95,00:00:01:15,
207615873,SMP,1,112.00,107.00,5.24,110.00,106.00,4.56,373.64,429.37,454.63,463.32,453.51,507.09,35.33,3.66,-24.64,-26.37,0.83,-25.71,0.06,-0.26,0.96,0.19,-0.23,0.96,00:00:01:15,
207632965,SMP,1,112.00,108.00,5.22,108.00,106.00,4.56,376.75,432.08,457.63,465.50,457.09,509.45,35.33,3.66,-24.64,-26.37,0.83,-25.71,0.05,-0.26,0.96,0.19,-0.23,0.96,00:00:01:16,
207649242,SMP,1,111.00,108.00,5.24,108.00,106.00,4.54,379.98,434.55,461.22,468.32,460.36,510.70,35.33,3.66,-24.64,-26.37,0.83,-25.71,0.05,-0.26,0.96,0.18,-0.23,0.96,00:00:01:16,
207666205,SMP,1,112.00,108.00,5.26,108.00,106.00,4.50,384.03,437.28,464.87,468.02,465.21,515.37,35.33,3.66,-24.64,-26.37,0.83,-25.71,0.04,-0.26,0.96,0.18,-0.24,0.96,00:00:01:17,
207682523,SMP,1,112.00,108.00,5.24,108.00,106.00,4.50,386.02,439.61,466.55,470.43,467.75,517.06,35.33,3.66,-24.64,-26.37,0.83,-25.71,0.04,-0.27,0.96,0.18,-0.24,0.96,00:00:01:17,
207699084,SMP,1,110.00,107.00,5.22,106.00,104.00,4.44,387.96,444.60,469.72,475.08,468.81,521.47,35.33,3.66,-24.64,-26.37,0.83,-25.71,0.04,-0.27,0.96,0.17,-0.24,0.95,00:00:01:18,
207715755,SMP,1,111.00,107.00,5.24,106.00,104.00,4.44,390.99,449.90,472.05,478.03,472.89,528.08,35.33,3.66,-24.64,-26.37,0.83,-25.71,0.04,-0.28,0.96,0.17,-0.25,0.95,00:00:01:19,
207732378,SMP,1,112.00,108.00,5.24,108.00,106.00,4.56,393.29,448.33,473.73,479.07,476.05,523.73,35.33,3.66,-24.64,-26.37,0.83,-25.71,0.04,-0.28,0.96,0.17,-0.25,0.95,00:00:01:19,
207749082,SMP,1,111.00,107.00,5.24,106.00,104.00,4.42,395.55,456.10,476.32,483.88,478.35,533.27,35.33,3.66,-24.64,-26.37,0.83,-25.71,0.03,-0.28,0.96,0.16,-0.26,0.95,00:00:01:19,
207765799,SMP,1,114.00,109.00,5.28,110.00,108.00,4.60,398.96,454.56,480.03,484.30,481.86,529.26,35.33,3.66,-24.64,-26.37,0.83,-25.71,0.03,-0.29,0.96,0.16,-0.25,0.95,00:00:01:20,
207782216,SMP,1,113.00,109.00,5.30,110.00,108.00,4.60,402.06,456.04,482.73,485.85,485.73,530.01,35.33,3.66,-24.64,-26.37,0.83,-25.71,0.03,-0.29,0.96,0.16,-0.26,0.95,00:00:01:21,
207798910,SMP,1,114.00,109.00,5.28,110.00,106.00,4.56,404.29,458.91,485.43,488.71,487.82,532.19,35.33,3.66,-24.64,-26.37,0.83,-25.71,0.02,-0.29,0.96,0.15,-0.26,0.95,00:00:01:21,
207815859,SMP,1,114.00,111.00,5.28,110.00,110.00,4.60,406.47,459.35,487.37,489.14,490.50,532.22,35.33,3.66,-24.64,-26.37,0.83,-25.71,0.02,-0.29,0.96,0.15,-0.26,0.95,00:00:01:22,
207832137,SMP,1,113.00,110.00,5.30,110.00,108.00,4.60,409.51,460.62,490.60,490.69,493.75,532.53,35.33,3.66,-24.64,-26.37,0.83,-25.71,0.02,-0.29,0.96,0.15,-0.26,0.95,00:00:01:22,
207849055,SMP,1,114.00,111.00,5.28,110.00,110.00,4.60,411.41,460.25,494.10,489.64,494.35,532.35,35.33,3.66,-24.64,-26.37,0.83,-25.71,0.01,-0.29,0.96,0.15,-0.26,0.95,00:00:01:23,
207865453,SMP,1,115.00,111.00,5.32,112.00,110.00,4.60,413.07,459.50,494.85,487.94,497.04,532.38,35.33,3.66,-24.65,-26.37,0.83,-25.71,0.01,-0.29,0.96,0.14,-0.26,0.96,00:00:01:23,
207882111,SMP,1,114.00,109.00,5.26,112.00,108.00,4.60,415.51,458.65,497.83,486.68,499.26,531.50,35.33,3.66,-24.65,-26.37,0.83,-25.71,0.01,-0.29,0.96,0.14,-0.26,0.96,00:00:01:23,
207898633,SMP,1,114.00,111.00,5.32,110.00,110.00,4.60,416.20,458.59,497.72,486.61,500.79,531.41,35.33,3.66,-24.65,-26.37,0.83,-25.71,0.01,-0.29,0.96,0.14,-0.26,0.96,00:00:01:24,
207915344,SMP,1,114.00,111.00,5.36,110.00,110.00,4.60,417.84,460.23,499.50,487.98,502.54,532.86,35.33,3.66,-24.65,-26.37,0.83,-25.71,0.01,-0.29,0.96,0.14,-0.26,0.96,00:00:01:25,
207932190,SMP,1,114.00,111.00,5.30,110.00,110.00,4.60,418.99,461.47,501.96,490.18,502.62,532.72,35.33,3.66,-24.65,-26.37,0.83,-25.71,0.01,-0.30,0.96,0.14,-0.26,0.96,00:00:01:25,
207948739,SMP,1,114.00,111.00,5.32,110.00,110.00,4.60,419.41,462.21,501.37,489.94,504.04,534.39,35.33,3.66,-24.65,-26.37,0.83,-25.71,0.01,-0.30,0.96,0.14,-0.26,0.96,00:00:01:25,
207965304,SMP,1,114.00,111.00,5.34,110.00,110.00,4.62,419.69,463.89,501.65,490.86,504.37,536.63,35.33,3.66,-24.65,-26.37,0.84,-25.71,0.01,-0.30,0.96,0.14,-0.26,0.95,00:00:01:26,
207981972,SMP,1,115.00,110.00,5.30,112.00,108.00,4.62,422.11,465.90,503.30,493.61,507.89,537.38,35.33,3.66,-24.65,-26.37,0.84,-25.71,0.00,-0.30,0.95,0.13,-0.27,0.95,00:00:01:26,
207998535,SMP,1,107.00,103.00,5.06,100.00,106.00,4.34,461.73,456.70,543.09,467.90,552.46,538.14,35.33,3.66,-24.65,-26.37,0.84,-25.71,-0.04,-0.28,0.96,0.08,-0.27,0.96,00:00:01:27,
208015224,SMP,1,112.00,106.00,5.38,106.00,104.00,4.42,518.86,454.09,607.63,465.08,612.27,525.70,35.33,3.66,-24.65,-26.37,0.84,-25.71,-0.10,-0.28,0.95,0.02,-0.26,0.97,00:00:01:27,
