Time,Type,Trial,L Dia X [px],L Dia Y [px],L Pupil Diameter [mm],R Dia X [px],R Dia Y [px],R Pupil Diameter [mm],B POR X [px],B POR Y [px],L POR X [px],L POR Y [px],R POR X [px],R POR Y [px],L EPOS X,L EPOS Y,L EPOS Z,R EPOS X,R EPOS Y,R EPOS Z,L GVEC X,L GVEC Y,L GVEC Z,R GVEC X,R GVEC Y,R GVEC Z,Frame,Aux1
162595301,SMP,1,110.00,99.00,5.60,98.00,88.00,4.18,470.31,393.82,557.04,384.35,552.87,412.33,35.68,2.72,-25.91,-26.08,1.08,-26.60,-0.02,-0.24,0.97,0.05,-0.17,0.98,00:00:00:01,
162611311,SMP,1,110.00,98.00,5.58,98.00,88.00,4.18,469.33,391.28,555.78,380.40,551.88,410.92,35.68,2.72,-25.91,-26.09,1.08,-26.60,-0.02,-0.23,0.97,0.05,-0.17,0.98,00:00:00:02,
162627944,SMP,1,109.00,97.00,5.58,96.00,86.00,4.16,470.35,389.71,557.97,378.74,551.65,409.11,35.68,2.72,-25.91,-26.09,1.08,-26.59,-0.03,-0.23,0.97,0.05,-0.17,0.98,00:00:00:02,
162644592,SMP,1,109.00,97.00,5.58,96.00,86.00,4.14,470.87,387.76,558.27,377.06,552.22,406.74,35.68,2.72,-25.91,-26.09,1.08,-26.59,-0.03,-0.23,0.97,0.05,-0.16,0.99,00:00:00:03,
162661136,SMP,1,109.00,97.00,5.54,96.00,88.00,4.12,470.63,384.55,557.06,374.16,552.59,403.09,35.68,2.72,-25.91,-26.09,1.08,-26.59,-0.03,-0.23,0.97,0.05,-0.16,0.99,00:00:00:03,
162678308,SMP,1,108.00,96.00,5.50,96.00,86.00,4.16,469.86,382.85,556.84,372.16,551.10,401.59,35.68,2.72,-25.91,-26.09,1.08,-26.59,-0.03,-0.22,0.97,0.05,-0.16,0.99,00:00:00:04,
162694618,SMP,1,108.00,97.00,5.52,96.00,86.00,4.10,470.45,380.80,555.73,370.19,553.16,399.33,35.68,2.72,-25.91,-26.09,1.08,-26.59,-0.02,-0.22,0.97,0.05,-0.16,0.99,00:00:00:04,
162711371,SMP,1,108.00,96.00,5.50,96.00,86.00,4.06,470.64,378.97,556.64,366.80,552.49,398.60,35.68,2.72,-25.91,-26.09,1.08,-26.59,-0.03,-0.22,0.98,0.05,-0.15,0.99,00:00:00:05,
162727772,SMP,1,108.00,95.00,5.50,96.00,84.00,4.02,470.82,376.41,557.04,363.91,552.21,396.08,35.68,2.72,-25.91,-26.09,1.08,-26.59,-0.03,-0.22,0.98,0.05,-0.15,0.99,00:00:00:05,
162744800,SMP,1,108.00,95.00,5.46,96.00,84.00,4.02,470.56,374.77,556.06,362.75,552.47,393.98,35.68,2.72,-25.91,-26.09,1.08,-26.59,-0.02,-0.22,0.98,0.05,-0.15,0.99,00:00:00:06,
162761029,SMP,1,107.00,94.00,5.46,94.00,84.00,4.02,472.02,371.63,557.80,360.06,553.40,390.01,35.68,2.72,-25.91,-26.09,1.08,-26.59,-0.03,-0.21,0.98,0.05,-0.14,0.99,00:00:00:06,
162778376,SMP,1,106.00,93.00,5.46,92.00,82.00,3.98,471.36,369.94,557.50,358.04,552.19,388.55,35.68,2.72,-25.91,-26.09,1.08,-26.59,-0.03,-0.21,0.98,0.05,-0.14,0.99,00:00:00:07,
162794360,SMP,1,107.00,94.00,5.44,94.00,84.00,4.00,472.06,367.00,558.53,354.74,552.32,385.57,35.68,2.72,-25.91,-26.09,1.08,-26.59,-0.03,-0.21,0.98,0.05,-0.14,0.99,00:00:00:07,
162812378,SMP,1,106.00,92.00,5.46,94.00,82.00,4.00,472.02,364.93,558.26,352.39,552.29,383.59,35.68,2.72,-25.91,-26.09,1.08,-26.59,-0.03,-0.21,0.98,0.05,-0.14,0.99,00:00:00:08,
162844470,SMP,1,105.00,93.00,5.44,92.00,82.00,3.98,471.74,360.87,559.02,348.40,550.60,379.16,35.68,2.72,-25.91,-26.09,1.08,-26.59,-0.03,-0.20,0.98,0.05,-0.13,0.99,00:00:00:09,
162860928,SMP,1,105.00,91.00,5.40,92.00,80.00,3.96,471.88,359.79,559.26,347.73,550.53,377.62,35.68,2.72,-25.91,-26.09,1.08,-26.59,-0.03,-0.20,0.98,0.05,-0.13,0.99,00:00:00:09,
162877481,SMP,1,105.00,91.00,5.42,92.00,80.00,3.96,472.67,357.43,560.04,344.38,551.14,375.80,35.68,2.72,-25.91,-26.09,1.08,-26.59,-0.03,-0.20,0.98,0.05,-0.13,0.99,00:00:00:10,
162894130,SMP,1,105.00,92.00,5.42,92.00,82.00,3.90,473.71,356.44,560.45,343.31,552.73,374.69,35.68,2.72,-25.91,-26.09,1.08,-26.59,-0.03,-0.20,0.98,0.05,-0.13,0.99,00:00:00:11,
162910777,SMP,1,105.00,90.00,5.40,92.00,80.00,3.96,472.49,352.30,559.18,338.95,551.10,370.59,35.68,2.72,-25.91,-26.09,1.08,-26.59,-0.03,-0.19,0.98,0.05,-0.12,0.99,00:00:00:11,
162927453,SMP,1,104.00,91.00,5.42,90.00,80.00,3.92,473.92,350.82,561.34,337.72,551.73,368.55,35.68,2.72,-25.91,-26.09,1.08,-26.59,-0.03,-0.19,0.98,0.05,-0.12,0.99,00:00:00:11,
162944003,SMP,1,104.00,91.00,5.40,90.00,80.00,3.92,474.36,349.72,561.76,336.40,552.11,367.48,35.68,2.72,-25.91,-26.09,1.08,-26.59,-0.03,-0.19,0.98,0.05,-0.12,0.99,00:00:00:12,
162960604,SMP,1,104.00,90.00,5.42,90.00,78.00,3.90,473.99,347.55,560.60,335.22,552.26,364.41,35.68,2.72,-25.91,-26.09,1.08,-26.59,-0.03,-0.19,0.98,0.05,-0.11,0.99,00:00:00:13,
162977267,SMP,1,104.00,90.00,5.40,90.00,78.00,3.90,475.19,346.98,563.03,333.28,552.26,364.72,35.68,2.72,-25.91,-26.09,1.08,-26.59,-0.03,-0.19,0.98,0.05,-0.11,0.99,00:00:00:13,
162994096,SMP,1,104.00,88.00,5.38,90.00,78.00,3.90,475.17,345.96,562.26,332.81,552.86,363.20,35.68,2.72,-25.91,-26.09,1.08,-26.59,-0.03,-0.19,0.98,0.05,-0.11,0.99,00:00:00:13,
163010605,SMP,1,104.00,90.00,5.40,90.00,80.00,3.90,475.64,345.03,562.80,331.82,553.20,362.18,35.68,2.72,-25.91,-26.09,1.08,-26.59,-0.03,-0.19,0.98,0.05,-0.11,0.99,00:00:00:14,
163027370,SMP,1,104.00,89.00,5.42,90.00,78.00,3.90,475.18,344.78,561.37,330.79,553.64,362.67,35.68,2.72,-25.91,-26.09,1.08,-26.59,-0.03,-0.18,0.98,0.05,-0.11,0.99,00:00:00:14,
163043851,SMP,1,104.00,89.00,5.40,90.00,78.00,3.92,475.69,345.17,562.63,331.40,553.48,362.80,35.68,2.72,-25.91,-26.09,1.08,-26.59,-0.03,-0.19,0.98,0.05,-0.11,0.99,00:00:00:15,
163060588,SMP,1,104.00,90.00,5.40,90.00,78.00,3.92,476.24,345.60,563.42,332.46,553.86,362.65,35.68,2.72,-25.91,-26.09,1.08,-26.59,-0.03,-0.19,0.98,0.05,-0.11,0.99,00:00:00:15,
163077138,SMP,1,105.00,90.00,5.40,92.00,78.00,3.94,476.13,345.91,563.61,332.14,553.50,363.51,35.68,2.72,-25.91,-26.09,1.08,-26.59,-0.03,-0.19,0.98,0.05,-0.11,0.99,00:00:00:16,
163093873,SMP,1,105.00,91.00,5.44,92.00,80.00,3.94,476.26,347.17,563.29,334.25,554.18,364.16,35.68,2.73,-25.91,-26.09,1.08,-26.59,-0.03,-0.19,0.98,0.05,-0.11,0.99,00:00:00:16,
163110670,SMP,1,105.00,91.00,5.42,92.00,80.00,3.96,476.86,348.74,563.81,336.82,555.03,364.93,35.68,2.73,-25.91,-26.09,1.08,-26.59,-0.03,-0.19,0.98,0.05,-0.11,0.99,00:00:00:17,
163127114,SMP,1,105.00,91.00,5.42,92.00,80.00,3.96,477.21,349.52,564.54,337.03,555.11,366.18,35.68,2.73,-25.91,-26.09,1.08,-26.59,-0.04,-0.19,0.98,0.05,-0.12,0.99,00:00:00:17,
163143724,SMP,1,105.00,90.00,5.42,92.00,80.00,3.98,476.74,351.43,564.23,339.20,554.65,368.09,35.68,2.73,-25.91,-26.09,1.08,-26.59,-0.03,-0.19,0.98,0.05,-0.12,0.99,00:00:00:18,
163160458,SMP,1,105.00,90.00,5.42,92.00,80.00,3.98,477.77,352.04,564.70,339.12,556.33,369.19,35.68,2.73,-25.91,-26.09,1.08,-26.59,-0.04,-0.19,0.98,0.04,-0.12,0.99,00:00:00:18,
163177040,SMP,1,105.00,92.00,5.44,92.00,82.00,3.98,476.58,354.67,563.22,342.47,555.64,371.61,35.68,2.73,-25.91,-26.09,1.08,-26.59,-0.03,-0.20,0.98,0.05,-0.12,0.99,00:00:00:19,
163193714,SMP,1,105.00,92.00,5.44,92.00,82.00,4.00,476.67,355.95,563.43,343.02,555.76,373.59,35.68,2.73,-25.91,-26.09,1.08,-26.59,-0.03,-0.20,0.98,0.05,-0.13,0.99,00:00:00:19,
163210269,SMP,1,106.00,92.00,5.44,94.00,82.00,4.02,476.27,358.81,562.88,345.95,555.77,376.66,35.68,2.73,-25.91,-26.09,1.08,-26.59,-0.03,-0.20,0.98,0.05,-0.13,0.99,00:00:00:19,
163226893,SMP,1,107.00,94.00,5.46,94.00,84.00,4.02,475.64,360.49,563.30,347.28,554.26,378.80,35.68,2.73,-25.91,-26.09,1.08,-26.59,-0.03,-0.20,0.98,0.05,-0.13,0.99,00:00:00:20,
163243655,SMP,1,106.00,93.00,5.46,94.00,82.00,4.00,475.41,362.90,563.03,351.25,554.27,380.14,35.68,2.73,-25.91,-26.09,1.08,-26.59,-0.03,-0.20,0.98,0.05,-0.13,0.99,00:00:00:21,
163260143,SMP,1,107.00,93.00,5.46,94.00,84.00,4.02,475.43,365.05,562.31,352.38,555.25,383.34,35.68,2.73,-25.91,-26.09,1.08,-26.59,-0.03,-0.21,0.98,0.05,-0.14,0.99,00:00:00:21,
163276752,SMP,1,107.00,95.00,5.48,94.00,84.00,4.06,473.71,368.75,559.80,356.15,554.59,387.53,35.68,2.73,-25.91,-26.09,1.08,-26.59,-0.03,-0.21,0.98,0.05,-0.14,0.99,00:00:00:22,
163293372,SMP,1,107.00,95.00,5.48,94.00,86.00,4.08,473.12,370.49,559.40,358.30,553.95,389.13,35.68,2.73,-25.91,-26.09,1.08,-26.59,-0.03,-0.21,0.98,0.05,-0.14,0.99,00:00:00:23,
163310136,SMP,1,107.00,96.00,5.50,94.00,86.00,4.00,472.51,372.84,559.90,360.96,552.48,391.42,35.68,2.73,-25.91,-26.09,1.08,-26.59,-0.03,-0.21,0.98,0.05,-0.15,0.99,00:00:00:23,
163326826,SMP,1,108.00,95.00,5.52,96.00,84.00,4.08,471.24,376.64,558.97,365.52,551.18,395.04,35.68,2.73,-25.91,-26.09,1.08,-26.59,-0.03,-0.22,0.98,0.05,-0.15,0.99,00:00:00:24,
163343399,SMP,1,109.00,96.00,5.54,96.00,84.00,4.06,470.77,377.89,558.79,366.17,550.56,396.95,35.68,2.73,-25.91,-26.09,1.08,-26.59,-0.03,-0.22,0.98,0.05,-0.15,0.99,00:00:00:24,
163360087,SMP,1,108.00,96.00,5.46,96.00,86.00,4.08,470.05,381.60,557.80,370.83,550.43,400.25,35.68,2.73,-25.91,-26.09,1.08,-26.59,-0.03,-0.22,0.97,0.05,-0.16,0.99,00:00:00:25,
163376687,SMP,1,109.00,96.00,5.56,96.00,86.00,4.08,469.69,384.98,557.77,373.77,550.06,404.29,35.68,2.73,-25.91,-26.09,1.08,-26.59,-0.03,-0.23,0.97,0.05,-0.16,0.99,00:00:00:25,
163393354,SMP,1,109.00,98.00,5.54,96.00,88.00,4.12,468.39,386.28,556.44,375.60,548.85,405.43,35.68,2.73,-25.91,-26.09,1.08,-26.59,-0.02,-0.23,0.97,0.06,-0.16,0.99,00:00:00:25,
163409840,SMP,1,108.00,97.00,5.56,94.00,86.00,4.08,466.74,390.06,555.46,379.72,546.86,409.38,35.68,2.73,-25.91,-26.09,1.08,-26.59,-0.02,-0.23,0.97,0.06,-0.17,0.98,00:00:00:26,
163426524,SMP,1,110.00,98.00,5.56,98.00,88.00,4.16,465.85,391.80,554.42,382.66,546.25,410.39,35.68,2.73,-25.91,-26.09,1.08,-26.59,-0.02,-0.23,0.97,0.06,-0.17,0.98,00:00:00:26,
163443245,SMP,1,111.00,99.00,5.58,98.00,88.00,4.16,463.74,393.45,551.45,383.99,545.06,412.75,35.68,2.73,-25.91,-26.09,1.08,-26.59,-0.02,-0.24,0.97,0.06,-0.17,0.98,00:00:00:27,
163459771,SMP,1,109.00,98.00,5.58,96.00,88.00,4.12,463.42,397.24,551.92,388.50,544.33,416.22,35.68,2.73,-25.91,-26.09,1.08,-26.59,-0.02,-0.24,0.97,0.06,-0.17,0.98,00:00:00:27,
163476690,SMP,1,109.00,99.00,5.56,96.00,90.00,4.14,461.90,398.06,550.85,389.76,542.39,416.90,35.68,2.73,-25.91,-26.09,1.08,-26.59,-0.02,-0.24,0.97,0.06,-0.18,0.98,00:00:00:28,
163493135,SMP,1,109.00,99.00,5.58,96.00,88.00,4.16,461.11,400.28,549.37,391.75,542.45,419.63,35.68,2.73,-25.91,-26.09,1.08,-26.59,-0.02,-0.24,0.97,0.06,-0.18,0.98,00:00:00:28,
163510038,SMP,1,110.00,99.00,5.60,98.00,88.00,4.16,458.43,400.97,547.98,393.76,538.50,419.54,35.68,2.73,-25.91,-26.09,1.08,-26.59,-0.01,-0.24,0.97,0.07,-0.18,0.98,00:00:00:29,
163526391,SMP,1,110.00,99.00,5.58,98.00,88.00,4.16,457.38,402.87,546.68,395.47,537.84,421.89,35.68,2.73,-25.91,-26.09,1.08,-26.59,-0.01,-0.25,0.97,0.07,-0.18,0.98,00:00:00:29,
163543181,SMP,1,110.00,99.00,5.58,96.00,88.00,4.16,455.79,403.66,546.21,396.96,535.17,422.30,35.68,2.73,-25.91,-26.09,1.09,-26.59,-0.01,-0.25,0.97,0.07,-0.18,0.98,00:00:01:00,
163559708,SMP,1,110.00,100.00,5.58,96.00,90.00,4.18,454.77,406.33,543.68,398.17,535.86,426.61,35.68,2.73,-25.91,-26.09,1.09,-26.59,-0.01,-0.25,0.97,0.07,-0.19,0.98,00:00:01:00,
163576766,SMP,1,110.00,100.00,5.60,98.00,90.00,4.18,452.68,408.17,542.30,401.34,533.19,427.70,35.68,2.73,-25.91,-26.09,1.09,-26.59,-0.01,-0.25,0.97,0.08,-0.19,0.98,00:00:01:01,
163592914,SMP,1,110.00,100.00,5.58,98.00,90.00,4.18,451.87,409.09,541.80,401.34,532.15,429.55,35.68,2.73,-25.91,-26.09,1.09,-26.59,-0.01,-0.25,0.97,0.08,-0.19,0.98,00:00:01:01,
163610140,SMP,1,110.00,100.00,5.58,98.00,90.00,4.18,450.80,409.41,541.54,401.93,530.29,429.76,35.68,2.73,-25.91,-26.09,1.09,-26.59,-0.01,-0.25,0.97,0.08,-0.19,0.98,00:00:01:02,
163626139,SMP,1,109.00,100.00,5.58,96.00,90.00,4.16,449.79,409.80,540.87,402.50,528.95,430.14,35.68,2.73,-25.91,-26.09,1.09,-26.59,-0.01,-0.25,0.97,0.08,-0.19,0.98,00:00:01:02,
163643005,SMP,1,109.00,100.00,5.60,96.00,90.00,4.18,449.37,408.95,539.51,401.45,529.35,429.51,35.68,2.73,-25.91,-26.09,1.09,-26.59,0.00,-0.25,0.97,0.08,-0.19,0.98,00:00:01:03,
163659545,SMP,1,109.00,100.00,5.60,96.00,90.00,4.16,446.66,408.56,536.68,402.28,526.64,428.40,35.68,2.73,-25.91,-26.09,1.09,-26.59,0.00,-0.25,0.97,0.08,-0.19,0.98,00:00:01:03,
163676189,SMP,1,109.00,100.00,5.58,96.00,90.00,4.16,447.19,407.25,537.15,400.08,527.11,427.68,35.68,2.73,-25.91,-26.09,1.09,-26.59,0.00,-0.25,0.97,0.08,-0.19,0.98,00:00:01:04,
163692770,SMP,1,109.00,98.00,5.52,96.00,88.00,4.14,446.83,405.79,536.64,398.51,526.76,426.28,35.68,2.73,-25.91,-26.09,1.09,-26.59,0.00,-0.25,0.97,0.08,-0.19,0.98,00:00:01:04,
163709494,SMP,1,108.00,98.00,5.54,96.00,88.00,4.10,445.76,404.18,535.55,398.23,525.50,423.57,35.68,2.73,-25.91,-26.09,1.09,-26.59,0.00,-0.25,0.97,0.08,-0.18,0.98,00:00:01:05,
163725954,SMP,1,108.00,99.00,5.48,96.00,88.00,4.08,445.00,402.77,534.13,395.54,525.25,423.26,35.68,2.73,-25.91,-26.09,1.09,-26.59,0.00,-0.25,0.97,0.08,-0.18,0.98,00:00:01:06,
163742672,SMP,1,107.00,99.00,5.50,94.00,88.00,4.06,445.35,401.04,534.56,393.42,525.35,421.69,35.68,2.73,-25.91,-26.09,1.09,-26.59,0.00,-0.24,0.97,0.08,-0.18,0.98,00:00:01:06,
163759362,SMP,1,107.00,97.00,5.46,94.00,86.00,4.06,444.42,400.38,533.49,393.09,524.48,420.83,35.68,2.73,-25.91,-26.09,1.09,-26.59,0.00,-0.24,0.97,0.08,-0.18,0.98,00:00:01:06,
163775853,SMP,1,107.00,97.00,5.46,94.00,86.00,4.04,444.55,398.24,532.88,391.10,525.12,418.42,35.68,2.73,-25.91,-26.09,1.09,-26.59,0.00,-0.24,0.97,0.08,-0.18,0.98,00:00:01:07,
163792616,SMP,1,107.00,96.00,5.44,94.00,86.00,4.02,444.80,398.10,534.18,392.14,524.32,417.20,35.68,2.73,-25.91,-26.09,1.09,-26.59,0.00,-0.24,0.97,0.08,-0.17,0.98,00:00:01:08,
163809520,SMP,1,106.00,96.00,5.42,94.00,84.00,4.00,444.04,396.56,532.68,391.22,524.10,415.16,35.68,2.73,-25.91,-26.09,1.09,-26.59,0.00,-0.24,0.97,0.08,-0.17,0.98,00:00:01:08,
163825960,SMP,1,104.00,94.00,5.40,90.00,84.00,3.92,444.45,395.93,533.71,389.75,523.87,415.10,35.68,2.73,-25.91,-26.09,1.09,-26.59,0.00,-0.24,0.97,0.08,-0.17,0.98,00:00:01:08,
163842484,SMP,1,104.00,94.00,5.38,90.00,84.00,3.92,444.28,395.67,532.34,388.88,524.84,415.42,35.68,2.73,-25.91,-26.09,1.09,-26.59,0.00,-0.24,0.97,0.08,-0.17,0.98,00:00:01:09,
163859126,SMP,1,104.00,94.00,5.28,90.00,84.00,3.90,443.79,396.59,531.73,390.50,524.54,415.90,35.68,2.73,-25.91,-26.09,1.09,-26.59,0.00,-0.24,0.97,0.08,-0.17,0.98,00:00:01:09,
163875870,SMP,1,97.00,93.00,5.22,84.00,82.00,3.64,468.91,400.72,554.97,392.17,552.74,419.21,35.68,2.73,-25.91,-26.09,1.09,-26.59,-0.02,-0.24,0.97,0.05,-0.18,0.98,00:00:01:10,
163892388,SMP,1,90.00,91.00,5.10,80.00,80.00,3.54,564.37,417.01,653.47,393.60,653.08,436.87,35.68,2.73,-25.91,-26.09,1.09,-26.59,-0.13,-0.25,0.96,-0.06,-0.20,0.98,00:00:01:10,
163909114,SMP,1,100.00,93.00,5.34,86.00,82.00,3.80,626.96,432.71,724.48,398.24,715.77,454.90,35.68,2.73,-25.91,-26.09,1.09,-26.59,-0.20,-0.26,0.94,-0.13,-0.22,0.97,00:00:01:11,
163925691,SMP,1,101.00,95.00,5.40,86.00,84.00,3.80,629.78,436.12,728.05,401.25,718.56,458.61,35.68,2.73,-25.91,-26.09,1.09,-26.59,-0.20,-0.27,0.94,-0.13,-0.23,0.97,00:00:01:11,
163942364,SMP,1,101.00,93.00,5.38,86.00,80.00,3.78,629.17,437.18,727.19,403.68,718.20,458.73,35.68,2.73,-25.91,-26.09,1.09,-26.59,-0.20,-0.27,0.94,-0.13,-0.23,0.97,00:00:01:12,
163959052,SMP,1,100.00,93.00,5.38,84.00,80.00,3.76,628.70,436.63,726.00,403.09,718.31,458.26,35.68,2.73,-25.91,-26.09,1.09,-26.59,-0.20,-0.27,0.94,-0.13,-0.23,0.97,00:00:01:12,
163975737,SMP,1,100.00,93.00,5.36,86.00,80.00,3.76,625.64,436.42,723.79,404.11,714.02,457.31,35.68,2.73,-25.91,-26.09,1.09,-26.59,-0.20,-0.27,0.94,-0.12,-0.23,0.97,00:00:01:13,
163992190,SMP,1,100.00,91.00,5.24,86.00,80.00,3.70,624.81,438.11,722.76,406.57,713.43,458.65,35.68,2.73,-25.91,-26.09,1.09,-26.59,-0.20,-0.27,0.94,-0.12,-0.23,0.97,00:00:01:13,
164008930,SMP,1,100.00,93.00,5.30,86.00,80.00,3.68,621.96,437.17,719.61,403.82,710.46,459.56,35.68,2.73,-25.91,-26.09,1.09,-26.59,-0.20,-0.27,0.94,-0.12,-0.23,0.97,00:00:01:14,
164025767,SMP,1,98.00,92.00,5.26,84.00,80.00,3.72,621.26,437.58,718.15,406.29,710.43,458.38,35.68,2.73,-25.91,-26.09,1.09,-26.59,-0.19,-0.27,0.94,-0.12,-0.23,0.97,00:00:01:14,
164042137,SMP,1,98.00,91.00,5.22,84.00,80.00,3.68,619.17,439.37,716.62,409.35,707.69,459.52,35.68,2.73,-25.91,-26.09,1.09,-26.59,-0.19,-0.27,0.94,-0.12,-0.23,0.97,00:00:01:15,
164058733,SMP,1,99.00,93.00,5.24,84.00,80.00,3.66,617.87,439.85,714.68,410.45,706.91,459.74,35.68,2.73,-25.91,-26.09,1.09,-26.59,-0.19,-0.27,0.94,-0.12,-0.23,0.97,00:00:01:15,
164075579,SMP,1,99.00,91.00,5.20,86.00,80.00,3.68,616.99,439.30,714.36,409.39,705.33,459.63,35.68,2.73,-25.91,-26.09,1.09,-26.59,-0.19,-0.27,0.94,-0.11,-0.23,0.97,00:00:01:15,
164091935,SMP,1,98.00,92.00,5.22,84.00,80.00,3.68,614.00,439.88,711.17,411.96,702.23,458.98,35.68,2.73,-25.91,-26.09,1.09,-26.59,-0.19,-0.27,0.94,-0.11,-0.23,0.97,00:00:01:17,
164109728,SMP,1,87.00,90.00,4.86,76.00,80.00,3.40,569.50,433.61,658.23,411.88,660.62,453.07,35.68,2.73,-25.91,-26.09,1.09,-26.59,-0.13,-0.27,0.95,-0.07,-0.22,0.97,00:00:01:17,
164125436,SMP,1,85.00,86.00,4.58,74.00,76.00,3.30,473.08,418.36,556.51,412.22,561.31,435.78,35.68,2.73,-25.91,-26.09,1.09,-26.59,-0.02,-0.26,0.96,0.04,-0.20,0.98,00:00:01:18,
164142014,SMP,1,96.00,88.00,4.88,84.00,78.00,3.60,421.37,408.02,509.16,403.50,502.91,429.72,35.68,2.73,-25.91,-26.09,1.09,-26.59,0.03,-0.25,0.97,0.11,-0.19,0.98,00:00:01:18,
164158673,SMP,1,96.00,89.00,5.00,84.00,78.00,3.62,421.07,407.65,512.00,401.86,499.53,430.27,35.68,2.73,-25.91,-26.09,1.09,-26.59,0.03,-0.25,0.97,0.11,-0.19,0.98,00:00:01:18,
164175232,SMP,1,96.00,89.00,4.98,84.00,78.00,3.62,421.27,407.19,512.26,400.83,499.64,430.24,35.68,2.73,-25.91,-26.09,1.09,-26.59,0.03,-0.25,0.97,0.11,-0.19,0.98,00:00:01:19,
164191994,SMP,1,96.00,89.00,4.98,84.00,78.00,3.62,419.78,406.81,510.56,400.13,498.29,430.30,35.68,2.73,-25.91,-26.09,1.09,-26.59,0.03,-0.25,0.97,0.12,-0.19,0.98,00:00:01:19,
164208519,SMP,1,96.00,89.00,4.98,84.00,78.00,3.62,419.43,407.08,510.28,400.38,497.89,430.65,35.68,2.73,-25.91,-26.09,1.09,-26.59,0.03,-0.25,0.97,0.12,-0.19,0.98,00:00:01:20,
164225072,SMP,1,96.00,89.00,4.96,84.00,78.00,3.62,419.08,406.76,508.51,400.14,498.89,430.35,35.68,2.73,-25.91,-26.09,1.09,-26.59,0.03,-0.25,0.97,0.11,-0.19,0.98,00:00:01:20,
164241781,SMP,1,96.00,89.00,4.88,84.00,78.00,3.60,418.20,407.84,508.03,400.94,497.72,431.85,35.68,2.73,-25.91,-26.09,1.09,-26.59,0.03,-0.25,0.97,0.12,-0.19,0.97,00:00:01:21,
164258352,SMP,1,96.00,89.00,4.92,84.00,80.00,3.60,418.85,409.39,508.37,402.92,498.81,433.06,35.68,2.73,-25.91,-26.09,1.09,-26.59,0.03,-0.25,0.97,0.11,-0.19,0.97,00:00:01:21,
164275494,SMP,1,96.00,89.00,4.92,84.00,80.00,3.62,417.77,409.56,507.84,403.10,497.21,433.35,35.68,2.73,-25.91,-26.09,1.09,-26.59,0.03,-0.25,0.97,0.12,-0.19,0.97,00:00:01:22,
164291724,SMP,1,95.00,88.00,4.92,84.00,78.00,3.62,417.63,412.73,507.02,405.34,498.05,437.55,35.68,2.73,-25.91,-26.09,1.09,-26.59,0.03,-0.25,0.97,0.12,-0.20,0.97,00:00:01:22,
164308614,SMP,1,95.00,88.00,4.84,84.00,78.00,3.60,416.84,415.03,506.66,408.86,497.05,439.06,35.68,2.73,-25.91,-26.09,1.09,-26.59,0.03,-0.26,0.97,0.12,-0.20,0.97,00:00:01:23,
164324974,SMP,1,95.00,88.00,4.90,84.00,78.00,3.60,416.77,415.22,506.43,408.29,497.15,439.94,35.68,2.73,-25.91,-26.09,1.09,-26.59,0.03,-0.25,0.97,0.12,-0.20,0.97,00:00:01:23,
164341938,SMP,1,95.00,89.00,4.84,84.00,80.00,3.62,416.64,417.64,506.57,411.32,496.99,441.99,35.68,2.73,-25.91,-26.09,1.09,-26.59,0.03,-0.26,0.97,0.12,-0.20,0.97,00:00:01:24,
164358223,SMP,1,95.00,87.00,4.82,84.00,78.00,3.60,416.62,418.64,507.64,411.23,496.01,443.93,35.68,2.73,-25.91,-26.09,1.09,-26.59,0.03,-0.26,0.97,0.12,-0.20,0.97,00:00:01:24,
164375486,SMP,1,95.00,88.00,4.86,84.00,78.00,3.60,416.32,419.73,506.18,413.14,496.94,444.49,35.68,2.73,-25.91,-26.09,1.09,-26.59,0.03,-0.26,0.97,0.12,-0.20,0.97,00:00:01:25,
164391471,SMP,1,94.00,88.00,4.84,82.00,78.00,3.58,415.61,421.85,506.74,414.92,495.19,447.07,35.68,2.73,-25.91,-26.09,1.09,-26.58,0.03,-0.26,0.96,0.12,-0.21,0.97,00:00:01:25,
164408527,SMP,1,88.00,87.00,4.72,76.00,78.00,3.38,449.92,431.63,538.18,418.19,533.98,458.93,35.68,2.73,-25.91,-26.09,1.09,-26.58,0.00,-0.27,0.96,0.08,-0.22,0.97,00:00:01:26,
164424896,SMP,1,83.00,86.00,4.64,72.00,76.00,3.22,567.73,463.70,661.42,438.60,656.72,488.98,35.68,2.73,-25.91,-26.09,1.09,-26.58,-0.13,-0.30,0.95,-0.06,-0.26,0.96,00:00:01:26,
164441688,SMP,1,89.00,86.00,4.82,74.00,78.00,3.40,669.73,485.96,775.76,441.98,761.26,516.64,35.68,2.73,-25.91,-26.09,1.09,-26.58,-0.25,-0.30,0.92,-0.17,-0.29,0.94,00:00:01:27,
164458112,SMP,1,93.00,90.00,5.02,80.00,80.00,3.54,692.44,492.70,804.98,451.07,781.78,518.84,35.68,2.73,-25.91,-26.09,1.09,-26.59,-0.27,-0.31,0.91,-0.19,-0.29,0.94,00:00:01:27,
164474921,SMP,1,93.00,90.00,4.98,80.00,80.00,3.56,690.60,492.24,801.28,451.64,781.38,517.83,35.68,2.73,-25.91,-26.09,1.09,-26.59,-0.27,-0.31,0.91,-0.19,-0.29,0.94,00:00:01:27,
164491411,SMP,1,94.00,90.00,5.00,80.00,80.00,3.54,687.67,491.29,798.99,451.54,777.28,516.32,35.68,2.73,-25.91,-26.09,1.09,-26.59,-0.27,-0.31,0.91,-0.18,-0.29,0.94,00:00:01:29,
